time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
1970/01/01/08:27:04.290000,81161,1624,287000000,,0.530837568409,0.169762314123,0.0246744813137,0.000612523696025,0.999999676761,0.000434566098455,-0.000287132221999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.319000,81162,1624,307000000,,0.530837548002,0.169762355716,0.0246745223891,0.000612495603656,0.999999676781,0.000434558353562,-0.000287134182474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.327000,81163,1624,327000000,,0.530837552086,0.169762351805,0.0246745192166,0.00061249391749,0.999999676787,0.000434546973468,-0.000287135144922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.359000,81164,1624,347000000,,0.530837568868,0.169762319082,0.0246744729715,0.00061251121475,0.999999676772,0.000434557456528,-0.000287135049474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.390000,81165,1624,367000000,,0.530837566566,0.169762320166,0.0246744722849,0.000612519500586,0.999999676762,0.00043456397803,-0.000287140128994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.390000,81166,1624,387000000,,0.530837555712,0.169762329295,0.0246745217517,0.000612522477272,0.999999676769,0.000434544505557,-0.000287138376841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.420000,81167,1624,407000000,,0.530837557125,0.169762334431,0.0246744874801,0.000612509490655,0.999999676761,0.00043458146819,-0.000287137954248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.428000,81168,1624,427000000,,0.530837563777,0.169762332064,0.024674482595,0.000612509794123,0.999999676767,0.00043457164841,-0.000287133973903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.463000,81169,1624,447000000,,0.530837561401,0.169762331884,0.0246744825653,0.000612510154597,0.999999676763,0.0004345747694,-0.000287139609048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.494000,81170,1624,467000000,,0.530837554065,0.169762338118,0.0246745207838,0.000612512650007,0.999999676779,0.0004345362568,-0.000287137000402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.494000,81171,1624,487000000,,0.530837558282,0.169762337519,0.0246745172121,0.00061249804966,0.999999676789,0.00043454193185,-0.000287127279717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.533000,81172,1624,507000000,,0.5308375558,0.169762340207,0.0246744771912,0.000612511440648,0.999999676761,0.000434575361082,-0.000287143678193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.533000,81173,1624,527000000,,0.530837561443,0.169762328261,0.0246744845458,0.000612518561519,0.999999676755,0.000434583559539,-0.000287136664069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.561000,81174,1624,547000000,,0.53083756618,0.169762325111,0.0246744775859,0.000612509080538,0.999999676771,0.000434562197119,-0.000287135397728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.598000,81175,1624,567000000,,0.530837562564,0.169762326031,0.0246744774801,0.000612515864291,0.999999676762,0.000434567756828,-0.000287142933228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.598000,81176,1624,587000000,,0.53083756388,0.169762315414,0.0246744844958,0.000612536414523,0.999999676752,0.00043456219668,-0.00028714161331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.628000,81177,1624,607000000,,0.530837561515,0.169762319225,0.0246745202169,0.000612519511759,0.999999676769,0.00043455409966,-0.000287131383215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.632000,81178,1624,627000000,,0.53083756696,0.169762318913,0.0246745169276,0.000612521622151,0.99999967677,0.000434552479025,-0.000287126321939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.658000,81179,1624,647000000,,0.530837550764,0.169762356796,0.0246745186107,0.000612487260713,0.999999676788,0.000434553104115,-0.00028713558196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.682000,81180,1624,667000000,,0.530837561649,0.169762321864,0.0246744763714,0.000612522310199,0.999999676761,0.000434559537721,-0.000287145151349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.713000,81181,1624,687000000,,0.530837565561,0.169762321061,0.0246744727145,0.000612508653739,0.99999967677,0.000434564120996,-0.000287136847327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.713000,81182,1624,707000000,,0.53083755757,0.169762328748,0.0246745206796,0.000612525431296,0.999999676769,0.000434542230635,-0.000287136549041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.728000,81183,1624,727000000,,0.530837558909,0.169762334177,0.0246744863121,0.00061250879106,0.999999676762,0.000434581819738,-0.000287136850166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.750000,81184,1624,747000000,,0.530837563941,0.169762330527,0.0246744826423,0.000612508459801,0.999999676768,0.000434570151696,-0.000287133578249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.777000,81185,1624,767000000,,0.530837559521,0.169762331035,0.0246744831628,0.000612514097553,0.99999967676,0.000434574138974,-0.00028714253174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.811000,81186,1624,787000000,,0.53083755383,0.169762338641,0.0246745206893,0.000612510414499,0.99999967678,0.000434537247897,-0.000287136890498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:04.811000,81187,1624,807000000,,0.530837569795,0.169762311415,0.0246744746479,0.00061252078634,0.999999676764,0.000434557368934,-0.000287139868902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
